Consumer.No,Status,Name,Mobile,State,City,Discom,Sub_Division,SubStation,Address,Latitude/Longitude,New_Mtr.No,Agency,Field_Engg.,Field_User,Install_Date,Mtr_Make,Mtr_Type,Mtr_Model,BodySeal.No,TerminalSeal.No,ModemSeal.No,Box_Seal.No,Sim.No,Sim_IMEI.No,Initial_Reading,Closing_Reading,Final Reading-KWH,Final Reading-KVAH,Final Reading-KVA,Final Reading-KW,LTCTRatio,Sealed,GPSSignal,SIMPID,CM_NewMtrMF,con_mail,ins_remark,OLDMtrNo,OldMtrMake,Mtr.Location,Mtr.Feasibility,Exception,MeterStatus,CertifyPageNo,VerifiedMobile No.
2684910000,L&T,RAM LAL,9896112628,Pun,Amsar,PCL,SDO21312,1146,14/368 RAM GALI KUMH ARON MOH Karnal HR IND,29.6799552/76.9919759,GP4454528,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094665/G1247409,6139503,L6094414,G1247410/,#89910100009010182339,#863709024269880,0,0,7914,,0,0,1,1,,0,1,@,,6710855,123,Out,NO,,,0,9896112628
9774910000,L&T,RADHA KRISHAN,7056608351,Pun,Amsar,PCL,SDO21312,1146,E 457 RAM GALI KUMHA RON MOH Karnal HR IND,29.6808952/76.992489,GP4457812,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119472/G1247446,6130661,L6119824,G1247447/,#89910100009010182503,#863709023097803,0,0,17068,,0,0,1,1,,0,1,@,,11761664,123,Out,NO,,,0,7056608351
3532220000,L&T,RAJ KALI,9812852590,Pun,Amsar,PCL,SDO21312,1146,14/374 RAM GALI KARN AL Karnal HR IND,29.6791145/76.9936473,GP4457539,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120022/G1247425,6131363,L6120041,G1247444/,#89910100009010182412,#863709024281521,0,0,3106,,0,0,1,1,,0,1,@,,37495892,123,Out,NO,,,0,9812852590
8686120000,L&T,SUNITA W/O,8950175143,Pun,Amsar,PCL,SDO21312,1146,SANTLAL RAM GALI KNL Karnal HR IND,29.678723/76.9932873,GP4455000,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6121763/G1247421,6137705,L6121765,G2247422/,#89910100009010182438,#863709024323398,0,0,4817,,0,0,1,1,,0,1,@,OK,6097000,123,Out,NO,,,0,8950175143
4684910000,L&T,PRITAM LAL,9254200521,Pun,Amsar,PCL,SDO21312,1146,E 177 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.6797264/76.9917196,GP4455001,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6121461/G1247401,6137864,L6121490,G1247402/,#89910100009010177685,#863709024310783,0,0,5225,,0,0,1,1,,0,1,@,,37494961,123,Out,NO,,,0,9254200521
4517910000,L&T,KRISHAN KUMAR,8607867023,Pun,Amsar,PCL,SDO21312,1146,14/376 RAM GALI KUMH ARON MOH Karnal HR IND,29.6804501/76.9918448,GP4457811,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119476/G1247448,6131599,L6118950,G1247445/,#89910100009010182495,#863709024282446,0,0,3718,,0,0,1,1,,0,1,@,,37495886,123,Out,NO,,,0,8607867023
5684910000,L&T,ASHA RAM,9466046344,Pun,Amsar,PCL,SDO21312,1146,GURUDAWARA RAMGALI K UMHARON MOH Karnal HR IND,29.6801701/76.9916653,GP4454529,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094863/G1247419,6139144,L6095329,G1247420/,#89910100009010182388,#863709024230049,0,0,1191,,0,0,1,1,,0,1,@,,72781828,123,Out,NO,,,0,9466046344
4710320000,Sub Contractor,DEVI DAYAL,9671448500,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.300 GHOSHI MO HALLA Karnal HR IND,29.6839516/76.9922074,GP4456596,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,"L6117641/,G1247169",6130645,L6117896,G1247125/,#89910100009010167371,#863709024265565,0,0,2485,,0,0,1,1,,0,1,Gmail.com,OK,6768113,123,Out,YES,,,0,9671448500
8710320000,Sub Contractor,AJIT SINGH,9896181236,Pun,Amsar,PCL,SDO21312,1146,H.NO.C248 GHOSHI MOH ALLA Karnal HR IND,29.6838841/76.9908119,GP4456598,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117672/G1247174,6133008,L6117612,G1247117/,#89910100009010167397,#863709024367536,0,0,1218,,0,0,1,1,,0,1,gmail.com,OK,645047,123,Out,YES,,,0,9896181236
8483020000,Sub Contractor,SOM DUTT,9416651536,Pun,Amsar,PCL,SDO21312,1146,H NOC240 G MOHALLA G HOSHI MOHALLA Karnal HR IND,29.6842526/76.9905485,GP4457292,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119585/G1247036,613173,L6119754,G1247535/,#89910100009010166712,#863709024283972,0,0,5861,,0,0,1,1,,0,1,Gmail.com,OK,6705977,123,Out,YES,,,0,9416651536
4796710000,L&T,KULDEEP SINGH,9991143000,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.303 GHOSHI MO HALLA Karnal HR IND,29.683763/76.9907341,GP4454867,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094977/G1247167,6137708,L6094628,G1247123/,#89910100009010166852,#863709024263610,0,0,5860,,0,0,1,1,,0,1,gmail.com,,6704403,123,Out,YES,,,0,9991143000
8910320000,Field Engg.,SATYAM RANI,9315652000,Pun,Amsar,PCL,SDO21312,1146,HARBANS RAJPAL 8 L.MG.M Karnal HR IND,29.6834903/76.9911147,GP4454521,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095107/G1246925,6139560,L6095237,G1247526/,#89910100009010166688,#863709024201339,0,0,3490,,0,0,1,1,,0,1,gmail.com,OK,36157,123,Out,YES,,,0,9315652000
7770420000,Field Engg.,RADHA KISHAN,9671448500,Pun,Amsar,PCL,SDO21312,1146,H.NO.C311 GHOSHI MOH ALLA Karnal HR IND,29.685857/76.9895301,GP4454870,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094730/G1247115,6137839,L6094712,G1247537/,#89910100009010167074,#863709024223804,0,0,15166,,0,0,1,1,,0,1,Gmail.com,OK,11128050,123,Out,YES,,,0,9671448500
5121790000,Field Engg.,RASHID UL ISLAM S/O AMIN UL-ISLAM,9896687232,Pun,Amsar,PCL,SDO21312,1146,SHOP 298 GOSI MOHALLA HR IND,29.683525/76.9910891,GP4454520,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6096076/G1247021,6139561,L6095137,G1247538/,#89910100009010166670,#863709024298152,0,0,5446,,0,0,1,1,,0,1,Rasidkhan003@gmail.com,OK,7001106,123,Out,YES,,,0,9896687232
1814710000,Field Engg.,ASHWANI KUMAR,9896743800,Pun,Amsar,PCL,SDO21312,1146,S.NO.-C-310 LUXMI MARKET Karnal HR IND,29.6833146/76.9910212,GP4454868,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094732/G1247112,6137923,L6094982,G1247530/,#89910100009010166779,#863709024304026,0,0,2272,,0,0,1,1,,0,1,Gmail.com,OK,6705971,123,Out,YES,,,0,9896743800
4019520000,Field Engg.,PAWAN KUMAR,9896292316,Pun,Amsar,PCL,SDO21312,1146,H.NO.C312 GHOSHI MOH ALLA Karnal HR IND,29.6834227/76.9910292,GP4454872,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094693/G1247110,6131262,L6094906,G1247529/,#89910100009010167082,#863709024182695,0,0,9742,,0,0,1,1,,0,1,Gmail.com,OK,6678382,123,Out,YES,,,0,9896292316
1703710000,Field Engg.,KARTAR SINGH,9466367265,Pun,Amsar,PCL,SDO21312,1146,C 319 GHOSHI MOHALLA Karnal HR IND,29.6832354/76.990717,GP4454547,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095150/G1246648,6138997,L6095181,G1246450/,#89910100009010166985,#863709024254528,0,0,12303,,0,0,1,1,,0,1,KARTARSINGH@gmail.com,OK,6705984,123,Out,YES,,,0,9466367265
3946564136,Field Engg.,SHEELA RANI,9050691711,Pun,Amsar,PCL,SDO21312,1146,957 GHOSI MOHALA KARNAL Karnal HR-132001 IND,29.6832002/76.9908923,GP4454796,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094360/G1247134,6137850,L6094499,G1247135/,#89910100009010166522,#863709024312714,0,0,4784,,0,0,1,1,,0,1,munishkumar4945@gmail.com,OK,6338813,123,Out,NO,,,0,9050691711
1210220000,Field Engg.,JAGDISH CHAND,9254222785,Pun,Amsar,PCL,SDO21312,1146,H NO 692 MITHAN MOH GHOSHI MOHALLA Karnal HR IND,29.6831927/76.9912175,GP4454506,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095306/G1247146,6139083,L6095012,G1247145/,#89910100009010167223,#863709024265821,0,0,8240,,0,0,1,1,,0,1,sahil-verma785@gmail.com,OK,6706875,123,Out,NO,,,0,9254222785
8444710000,Field Engg.,PARVEEN KUMAR,9729487725,Pun,Amsar,PCL,SDO21312,1146,H NO 306 GHSIAN MOHA GHOSHI MOHALLA Karnal HR IND,29.6833935/76.9906205,GP4454503,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095147/G1247144,6108315,L6095254,G1247525/,#89910100009010166977,#863709024267223,0,0,20341,,0,0,1,1,,0,1,123@gmail.com,OK,6097360,123,Out,YES,,,0,9729487725
4242120000,Field Engg.,MANOJ SACHDEVA,9812241647,Pun,Amsar,PCL,SDO21312,1146,"KHERATI LAL 325-L,GOSHI MOH Karnal HR IND",29.6831073/76.9910373,GP4454799,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095249/G1247143,6137919,L6094500,G12471442/,#89910100009010166555,#863709024216212,0,0,14573,,0,0,1,1,,0,1,manojSachdeva015@gmail.com,OK,6706881,123,Out,NO,,,0,9812241647
8232810000,Field Engg.,RAM SARAN,7404282129,Pun,Amsar,PCL,SDO21312,1146,H.NO.C266 GHOSHI MOH ALLA Karnal HR IND,29.6835473/76.9916721,GP4454576,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094993/G1247178,6138910,L6094827,G1247512/,#89910100009010167231,#863709024264378,0,0,6478,,0,0,1,1,,0,1,gmal.com,OK,6706029,123,Out,YES,,,0,7404282129
5533050494,Field Engg.,RAJESH KUMAR VERMA.S/O.JAGDISH LAL.VERMA,9896261136,Pun,Amsar,PCL,SDO21312,1146,SHOP.C314 GOSNGANA MOHALLA KARNAL Karnal HR-132001 IND,29.6910431/76.9863285,GP4454869,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094663/G1247114,6137717,L6094490,G1247533/,#89910100009010167264,#863709024227482,0,0,2991,,0,0,1,1,,0,1,rkverm1969@gmail.com,OK,995833,123,Out,YES,,,0,9896261136
3784910000,L&T,NEELAM SHARMA W/O RAKESH KUMAR,7206606454,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 135 SUBHASH GATE Karnal HR IND,29.6793305/76.9910893,GP4454622,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094710/G1247477,6138165,L6094316,G1247476/,#89910100009010182610,#863709024294854,0,0,484,,0,0,1,1,,0,1,@,OK,5074709,123,Out,NO,,,0,7206606454
5320520000,L&T,RAJ RANI,9896086629,Pun,Amsar,PCL,SDO21312,1146,14/241 MUGLA MOHLA K UMHARON MOH Karnal HR IND,29.6795064/76.9917555,GP4457460,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120125/G1245657,6137645,L6120141,G1245656/,#89910100009010182131,#863709024198311,0,0,3613,,0,0,1,1,,0,1,@,,72782673,123,Out,YES,,,0,9896086629
9732220000,L&T,SURJIT SINGH,9416153611,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 136 SUBHASH GATE Karnal HR IND,29.6793727/76.9912819,GP4456605,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117814/G1245671,6132432,L617753,G1245670/,#89910100009010181901,#863709024194872,0,0,3965,,0,0,1,1,,0,1,@,,644533,123,Out,YES,,,0,9416153611
4520520000,L&T,VIDYA PARKASH,9729543525,Pun,Amsar,PCL,SDO21312,1146,HNO E 130 MUGLA MOH SUBHASH GATE Karnal HR IND,29.6791181/76.991431,GP4454467,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094726/G1245669,6138790,L6095257,G1245668/,#89910100009010181836,#863709024262299,0,0,13520,,0,0,1,1,,0,1,chiraggroverknl@gmail.com,,6146950,123,Out,YES,,,0,9729543525
8617710000,L&T,VIJAY KUMAR,9034103980,Pun,Amsar,PCL,SDO21312,1146,RAM GALI KUMHARON MO H Karnal HR IND,29.6798469/76.9917338,GP4457459,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120084/G1245629,6130991,L6120084,G1247478/,#89910100009010182073,#863709024319974,1,0,4581,,0,0,1,1,,0,1,@,,6769663,123,Out,YES,,,0,9034103980
3432220000,L&T,KHEM CHAND,9034333552,Pun,Amsar,PCL,SDO21312,1146,E 154 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.679513/76.9916203,GP4457464,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120363/G1245655,6139923,L6120524,G1245654/,#89910100009010182123,#863709024288591,0,0,10565,,0,0,1,1,,0,1,@,,5642042,123,Out,NO,,,0,9034333552
2084910000,L&T,HARI DEVI,9.19E+11,Pun,Amsar,PCL,SDO21312,1146,AMAR NATH RAM GALI MUGLA Karnal HR IND,29.6798325/76.9917678,GP4457456,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120807/G1245628,6136120,L6120168,G1245634/,#89910100009010182081,#863709024223036,0,0,20395,,0,0,1,1,,0,1,@,,849784,123,Out,YES,,,0,9.19E+11
7874910000,L&T,JAI DEV RAJ,7206011245,Pun,Amsar,PCL,SDO21312,1146,14/244 MUGLA MOHLA K UMHARON MOH Karnal HR IND,29.679789/76.9917461,GP4457454,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119903/G1245641,6138026,L6120302,G1245637/,#89910100009010182065,#863709024280762,0,0,1756,,0,0,1,1,,0,1,@,,37495934,123,Out,NO,,,0,7206011245
4532220000,L&T,SH. KAPIL ARORA,9896086629,Pun,Amsar,PCL,SDO21312,1146,ATTAM PARKASH H.NO.1 55 RAM GALI Karnal HR IND,29.6796108/76.9917887,GP4457463,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119962/G1245659,6131325,L6120190,G1245658/,#89910100009010182149,#863709024217095,0,0,7398,,0,0,1,1,,0,1,@,,8053543,123,Out,YES,,,0,9896086629
8142220000,L&T,DIWAN CHAND,8053497471,Pun,Amsar,PCL,SDO21312,1146,E 442 KAGIYAN MOHLA KUMHARON MOH Karnal HR IND,29.6804012/76.992324,GP4457571,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117296/G1245609,6132179,L6117490,G1245616/,#89910100009010182156,#863709024281315,0,0,6044,,0,0,1,1,,0,1,123@,,5513976,123,Out,NO,,,0,8053497471
9994646340,L&T,TARANJEET.S/O.MANJEET SINGH,9255576808,Pun,Amsar,PCL,SDO21312,1146,H.N.E.150 MUGALA MOHALLA SUBHASH GATE KARNAL Karnal HR-132001 IND,29.6794895/76.9914035,GP4456607,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117624//G1245625,6132451,L6117913,G1245613/,#89910100009010182214,#863709024143960,0,0,1452,,0,0,1,1,,0,1,123@,,5074053,123,Out,NO,,,0,9255576808
4320520000,L&T,HEM RAJ,9034022002,Pun,Amsar,PCL,SDO21312,1146,E 156 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.6796205/76.9914985,GP4457461,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120371/G1245653,6139597,L6120230,G1245652/,#89910100009010181869,#863709024290290,0,0,112,,0,0,1,1,,0,1,@,,84273790,123,Out,NO,,,0,9034022002
7795898124,L&T,VARSHA RANI.W/O.SATPAL KHARBANDA,9991087559,Pun,Amsar,PCL,SDO21312,1146,H.N..E.149 MUGLA MOHALLA SUBHASH GATE KARNAL Karnal HR-132001 IND,29.6769086/76.9929274,GP4454623,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094451/G1247460,6139023,L6094565,G1247461/,#89910100009010182693,#863709024294904,0,0,1945,,0,0,1,1,,0,1,123@,OK,38601842,123,Out,YES,,,0,9991087559
2617910000,L&T,KRISHAN LAL,9034006635,Pun,Amsar,PCL,SDO21312,1146,14/242 MUGLA MOHLA K UMHARON MOH Karnal HR IND,29.6797901/76.9917186,GP4457457,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119976/G1245626,6138253,L6119900,G1245631/,#89910100009010182107,#863709024265425,0,0,6208,,0,0,1,1,,0,1,@,,6769657,123,Out,YES,,,0,9034006635
1974910000,L&T,TULSI DASS,9812108282,Pun,Amsar,PCL,SDO21312,1146,14/13 RAMGALI KUMHAR ON MOH Karnal HR IND,29.678723/76.9932873,GP4457810,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119346/G1247435,6130142,L6117684,G1247436/,#89910100009010182487,#863709024369797,0,0,5294,,0,0,1,1,,0,1,@,,37495890,123,Out,YES,,,0,9812108282
6732220000,L&T,TARA CHAND,9812130256,Pun,Amsar,PCL,SDO21312,1146,HNO E 144 MUGLA MOH SUBHASH GATE Karnal HR IND,29.6796288/76.9913768,GP4454883,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094782/G147456,6138055,L6094510,G1247459/,#89910100009010182685,#863709024224919,0,0,7746,,0,0,1,1,,0,1,123@,,640822,123,Out,YES,,,0,9812130256
7654220000,L&T,DALLU RAM,8198138705,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 153 SUBHASH GATE Karnal HR IND,29.679375/76.9913215,GP4454468,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6082108/G1245665,6132407,L6095223,G1245664/,#89910100009010181877,#863709024308043,0,0,1619,,0,0,1,1,,0,1,@,,644526,123,Out,NO,,,0,8198138705
9917910000,L&T,NARAIN DASS,9896582251,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 134 SUBHASH GATE Karnal HR IND,29.6793922/76.9914144,GP4454466,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094735/G1245673,6136187,L6095290,G1245672/,#89910100009010181885,#863709024297972,0,0,68,,0,0,1,1,,0,1,@,,644537,123,Out,YES,,,0,9896582251
2420520000,L&T,MANOJ KUMAR,9896147042,Pun,Amsar,PCL,SDO21312,1146,ZILE SINGH 460 A/G.K.G. Karnal HR IND,29.68027/76.9923783,GP4457572,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120209/G1245611,6133146,L6117648,G1245610/,#89910100009010181919,#863709024281497,0,0,4617,,0,0,1,1,,0,1,123@,,6348022,123,Out,NO,,,0,9896147042
9284910000,L&T,KAMLESH RANI,9034289066,Pun,Amsar,PCL,SDO21312,1146,W/O SHANTI PARKASH M.M. Karnal HR IND,29.6797667/76.991324,GP4454880,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094590/G1245605,6138004,L6094507,G1245608/,#89910100009010182727,#863709024231203,0,0,17855,,0,0,1,1,,0,1,123@,,696590,123,Out,YES,,,0,9034289066
3617910000,L&T,KARAM SINGH,9467555875,Pun,Amsar,PCL,SDO21312,1146,14/40 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.6798439/76.9917534,GP4457455,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120323/G1245627,6138737,L6120322,G1245632/,#89910100009010182099,#863709024265300,0,0,923,,0,0,1,1,,0,1,@,,80691839,123,Out,YES,,,0,9467555875
9327710000,L&T,GOPAL DASS,9466775977,Pun,Amsar,PCL,SDO21312,1146,TOPAN DASS E 151 S/GATE Karnal HR IND,29.679487/76.9913143,GP4456602,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117755/G1245619,6139800,L6117324,G1245604/,#89910100009010182248,#863709024287015,0,0,4793,,0,0,1,1,,0,1,123@,,8053548,123,Out,NO,,,0,9466775977
1771910000,L&T,JAI DEV RAJ,9.18E+11,Pun,Amsar,PCL,SDO21312,1146,E 157 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.6797384/76.9917003,GP4457547,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119945/G1245640,6139171,L6120233,G1245642/,#89910100009010182016,#863709024280366,0,0,12118,,0,0,1,1,,0,1,@,OK,37494968,123,Out,YES,,,0,9.18E+11
4732220000,L&T,KARTAR SINGH,9138256200,Pun,Amsar,PCL,SDO21312,1146,HNO E 127 MUGLA MOH SUBHASH GATE Karnal HR IND,29.6795416/76.9914705,GP4457465,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120366/G1245661,6139530,L6120167,G1245660/,#89910100009010182115,#863709024265524,0,0,3588,,0,0,1,1,,0,1,@,OK,8053547,123,Out,NO,,,0,9138256200
3704020000,L&T,SARASWATI DEVI,9729805701,Pun,Amsar,PCL,SDO21312,1146,HNO E 150 MUGLA MOH Karnal HR IND,29.6798076/76.99113,GP4457568,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120019/G1245622,6132139,L6093531,G1247464/,#89910100009010182172,#863709024242051,0,0,7377,,0,0,1,1,,0,1,123@,OK,7497367,123,Out,NO,,,0,9729805701
7812575091,L&T,VINOD KUMAR,9896375343,Pun,Amsar,PCL,SDO21312,1146,E 148 MUGGLA MOHALLA KARNAL Karnal HR-132001 IND,29.679801/76.9913291,GP4454881,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094611/G1247458,6137713,L6094756,G1247457/,#89910100009010182719,#863709024223648,0,0,17831,,0,0,1,1,,0,1,123@,,6779116,123,Out,YES,,,0,9896375343
4832220000,L&T,SMT.NITU RANI,9306677956,Pun,Amsar,PCL,SDO21312,1146,"SURINDER KUMAR,H-135 MM,SUBHASH GATE Karnal HR IND",29.6793408/76.9913159,GP4454469,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6079128/G1245674,6138186,L6095312,G1245675/,#89910100009010181893,#863709024264469,0,0,11816,,0,0,1,1,,0,1,@,,271728,123,Out,YES,,,0,9306677956
2129020000,L&T,SMT. ENNA ARORA,9588759291,Pun,Amsar,PCL,SDO21312,1146,PAWAN KUMAR H.NO.238 MUG. MOHLLA Karnal HR IND,29.6795205/76.9916568,GP4457462,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120271/G1245663,6130658,L6119914,G1245662/,#89910100009010181851,#863709024285746,0,0,6262,,0,0,1,1,,0,1,@,,838644,123,Out,YES,,,0,9588759291
5520520000,L&T,OM PARKASH,7404192573,Pun,Amsar,PCL,SDO21312,1146,HNO E 150 MUGLA MOH SUBHASH GATE Karnal HR IND,29.6796766/76.9912462,GP4456603,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117127/G1245624,6139797,L6117433,G1245607/,#89910100009010182180,#863709024259980,0,0,4163,,0,0,1,1,,0,1,123@,OK,D0129061,123,Out,NO,,,0,7404192573
3717910000,L&T,PARDESH DEVI,9466678104,Pun,Amsar,PCL,SDO21312,1146,W/O THAKUR DASS RAM GALI Karnal HR IND,29.6797283/76.9917176,GP4457458,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120165/G1245643,6138748,L6120361,G1245638/,#89910100009010181992,#863709024265334,0,0,7148,,0,0,1,1,,0,1,@,,6710763,123,Out,YES,,,0,9466678104
1617710000,L&T,SUNDER DASS,8168594805,Pun,Amsar,PCL,SDO21312,1146,14/422 KAGIYAN MOHLA KUMHARON MOH Karnal HR IND,29.6803808/76.992445,GP4457570,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120110/G1245615,6132125,L6117257,G1245614/,#89910100009010182164,#863709024281414,0,0,7943,,0,0,1,1,,0,1,ravidang48@gmail.com,,6710765,123,Out,NO,,,0,8168594805
1832810000,L&T,KASHMIRI LAL,9466065206,Pun,Amsar,PCL,SDO21312,1146,HNO E 146 MUGLA MOH SUBHASH GATE Karnal HR IND,29.6798076/76.99113,GP4454884,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094733/G1247435,6137955,L6094531,G1247454/,#89910100009010182735,#863709024187660,0,0,7001,,0,0,1,1,,0,1,jpv.knl@gmail.com,,640824,123,Out,YES,,,0,9466065206
3814710000,Sub Contractor,SHSHEETAL,9896323892,Pun,Amsar,PCL,SDO21312,1146,S/O JAGDISH H.NO. C-338 G.M Karnal HR IND,29.6834064/76.9904935,GP4454682,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094869/G1247105,6138607,L6095162,G1247120/,#89910100009010167488,#863709024354245,0,0,368,,0,0,1,1,,0,1,JAGDISH CHANDAR@gmail.com,OK,218067,123,Out,YES,,,0,9896323892
9275020000,Sub Contractor,RAJESH KUMAR,9034485660,Pun,Amsar,PCL,SDO21312,1146,Karnal Karnal HR IND,29.6831426/76.9911403,GP4454798,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094619,6137877,L6094575/G1247140,G1247141/,#89910100009010166548,#863709024259485,0,0,11605,,0,0,1,1,,0,1,123@gmail.com,OK,475110,123,Out,NO,,,0,9034485660
2004838009,Sub Contractor,POONAM RANI W/OGULSHAN KUMAR,9896232625,Pun,Amsar,PCL,SDO21312,1146,SHOP 356 GHOSI MAHALA KARNAL Karnal HR-132001 IND,29.6833783/76.9904117,GP4457053,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122202/G1247160,6139663,L6122388,G1247513/,#89910100009010166910,#863709024314421,0,0,1779,,0,0,1,1,,0,1,123@gmail.com,OK,37846908,123,Out,YES,,,0,9896232625
9586409705,Sub Contractor,TINA RANI,9255456195,Pun,Amsar,PCL,SDO21312,1146,SHOP NO 7 GOSHIYAN MOHALLA NEAR GURUDWARA SAHIB GOSHIYAN MOHALLA Ghosi Mohalla KARNAL Karnal HR-132001 IND,29.683371/76.9906721,GP4454687,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094963/G1247109,L6138682,L6095055,G1247108/,#89910100009010167504,#863709024306088,0,0,735,,0,0,1,1,,0,1,TINA RANI@gmail.com,OK,7497513,123,Out,YES,,,0,9255456195
6020320000,Sub Contractor,MOHINDER KUMAR,8950171686,Pun,Amsar,PCL,SDO21312,1146,C 321 GHOSIAN MOH KA GHOSHI MOHALLA Karnal HR IND,29.6832239/76.991055,GP4454797,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L604447/G1247137,6137921,L6094784,G1247136/,#89910100009010166530,#863709024380349,0,0,4218,,0,0,1,1,,0,1,MOHINDAR KUMAR@gmail.com,OK,6705982,123,Out,YES,,,0,8950171686
